Gene.ID	Intron_Counts	Intron_Length	Intron_Counts_Norm	Exon_Only_Counts	Exon_Length	Exon_Only_Counts_Norm	ENSUMG	txid	intron_num	Chromosome	Gene.Start	Gene.End	Gene_Length	Strand	FiveSS	ThreeSS	Intron_Size	Uninduced_spliced	Uninduced_unspliced	Induced_spliced	Induced_unspliced	Unind_splice_eff	Induc_splice_eff	Log2_FC.DMSO.splice.eff..Untreated.splice.eff.	LRS_Counts_Unind	LRS_Counts_Induced	Untreated_Int_Count	Untreated_NIC	NIC.0_Yes.1	Intron_within_750nt_TSS_Yes.1	
ENSMUST00000020238.13_intron_3_0_chr10_86692465_r	723	914	791.0284464	241	214	1126.168224	ENSMUSG00000020048	ENSMUST00000020238.13	13	chr10	86705509	86690839	14670	minus	86693377	86692463	914	8	3	7	4	0.727272727	0.636363636	-0.192645077	11	11	1	0.111111111	0	0	
ENSMUST00000020238.13_intron_4_0_chr10_86693514_r	336	402	835.8208955	424	381	1112.860892	ENSMUSG00000020048	ENSMUST00000020238.13	12	chr10	86705509	86690839	14670	minus	86693914	86693512	402	4	9	7	5	0.307692308	0.583333333	0.922832138	13	12	2	0.333333333	0	0	
ENSMUST00000020238.13_intron_5_0_chr10_86694160_r	220	192	1145.833333	520	514	1011.673152	ENSMUSG00000020048	ENSMUST00000020238.13	11	chr10	86705509	86690839	14670	minus	86694350	86694158	192	12	4	8	2	0.75	0.8	0.093109404	16	10	0	0	1	0	
ENSMUST00000020238.13_intron_6_0_chr10_86694620_r	729	859	848.661234	233	334	697.6047904	ENSMUSG00000020048	ENSMUST00000020238.13	10	chr10	86705509	86690839	14670	minus	86695477	86694618	859	9	6	10	5	0.6	0.666666667	0.152003093	15	15	0	0	1	0	
ENSMUST00000020238.13_intron_7_0_chr10_86695543_r	82	119	689.0756303	49	142	345.0704225	ENSMUSG00000020048	ENSMUST00000020238.13	9	chr10	86705509	86690839	14670	minus	86695660	86695541	119	8	5	9	3	0.615384615	0.75	0.28540222	13	12	0	0	1	0	
ENSMUST00000020238.13_intron_8_0_chr10_86695738_r	53	90	588.8888889	98	214	457.9439252	ENSMUSG00000020048	ENSMUST00000020238.13	8	chr10	86705509	86690839	14670	minus	86695826	86695736	90	10	2	9	2	0.833333333	0.818181818	-0.026472211	12	11	0	0	1	0	
ENSMUST00000020238.13_intron_9_0_chr10_86695964_r	444	757	586.5257596	118	253	466.4031621	ENSMUSG00000020048	ENSMUST00000020238.13	7	chr10	86705509	86690839	14670	minus	86696719	86695962	757	10	1	8	1	0.909090909	0.888888889	-0.032421478	11	9	0	0	1	0	
ENSMUST00000020316.3_intron_14_0_chr10_121568140_r	246	2493	98.67629362	26	270	96.2962963	ENSMUSG00000020115	ENSMUST00000020316.3	5	chr10	121586787	121546454	40333	minus	121570631	121568138	2493	8	2	13	0	0.8	1	0.321928095	10	13	0	0	1	0	
ENSMUST00000020316.3_intron_15_0_chr10_121570792_r	117	1053	111.1111111	44	341	129.0322581	ENSMUSG00000020115	ENSMUST00000020316.3	4	chr10	121586787	121546454	40333	minus	121571843	121570790	1053	9	2	13	0	0.818181818	1	0.289506618	11	13	0	0	1	0	
ENSMUST00000020339.9_intron_10_0_chr10_115220409_r	34	1176	28.91156463	13	299	43.47826087	ENSMUSG00000020130	ENSMUST00000020339.9	5	chr10	115251467	115197871	53596	minus	115221583	115220407	1176	11	2	0	0	0.846153846	NA	NA	13	0	0	0	1	0	
ENSMUST00000020339.9_intron_11_0_chr10_115221686_r	495	7441	66.52331676	13	312	41.66666667	ENSMUSG00000020130	ENSMUST00000020339.9	4	chr10	115251467	115197871	53596	minus	115229125	115221684	7441	13	0	1	0	1	NA	NA	13	1	0	0	1	0	
ENSMUST00000020339.9_intron_12_0_chr10_115229336_r	156	3786	41.2044374	40	348	114.9425287	ENSMUSG00000020130	ENSMUST00000020339.9	3	chr10	115251467	115197871	53596	minus	115233120	115229334	3786	17	0	2	2	1	NA	NA	17	4	2	0.105263158	0	0	
ENSMUST00000020339.9_intron_13_0_chr10_115233259_r	659	6015	109.5594347	42	212	198.1132075	ENSMUSG00000020130	ENSMUST00000020339.9	2	chr10	115251467	115197871	53596	minus	115239272	115233257	6015	20	0	2	0	1	NA	NA	20	2	0	0	1	0	
ENSMUST00000020339.9_intron_14_0_chr10_115239347_r	169	1504	112.3670213	22	172	127.9069767	ENSMUSG00000020130	ENSMUST00000020339.9	1	chr10	115251467	115197871	53596	minus	115240849	115239345	1504	21	0	3	0	1	NA	NA	21	3	0	0	1	0	
ENSMUST00000020339.9_intron_6_0_chr10_115212808_r	420	4756	88.30950378	23	210	109.5238095	ENSMUSG00000020130	ENSMUST00000020339.9	9	chr10	115251467	115197871	53596	minus	115217562	115212806	4756	10	0	0	0	1	NA	NA	10	0	2	0.166666667	0	0	
ENSMUST00000020339.9_intron_7_0_chr10_115217657_r	40	896	44.64285714	24	197	121.8274112	ENSMUSG00000020130	ENSMUST00000020339.9	8	chr10	115251467	115197871	53596	minus	115218551	115217655	896	13	6	0	0	0.684210526	NA	NA	19	0	0	0	1	0	
ENSMUST00000020339.9_intron_8_0_chr10_115218655_r	45	499	90.18036072	17	231	73.59307359	ENSMUSG00000020130	ENSMUST00000020339.9	7	chr10	115251467	115197871	53596	minus	115219152	115218653	499	12	3	1	0	0.8	NA	NA	15	1	1	0.076923077	0	0	
ENSMUST00000020339.9_intron_9_0_chr10_115219281_r	61	932	65.45064378	19	325	58.46153846	ENSMUSG00000020130	ENSMUST00000020339.9	6	chr10	115251467	115197871	53596	minus	115220211	115219279	932	13	0	0	0	1	NA	NA	13	0	0	0	1	0	
ENSMUST00000020361.6_intron_2_0_chr10_80253158_f	26	504	51.58730159	24	206	116.5048544	ENSMUSG00000020153	ENSMUST00000020361.6	2	chr10	80249451	80256792	7341	plus	80253156	80253660	504	4	8	2	0	0.333333333	NA	NA	12	2	0	0	1	0	
ENSMUST00000020361.6_intron_3_0_chr10_80253784_f	143	1058	135.1606805	38	302	125.8278146	ENSMUSG00000020153	ENSMUST00000020361.6	3	chr10	80249451	80256792	7341	plus	80253782	80254840	1058	8	3	6	2	0.727272727	0.75	0.04439412	11	8	0	0	1	0	
ENSMUST00000020372.5_intron_0_0_chr10_80403156_r	140	982	142.5661914	34	308	110.3896104	ENSMUSG00000020163	ENSMUST00000020372.5	1	chr10	80406830	80402996	3834	minus	80404136	80403154	982	20	2	7	0	0.909090909	1	0.137503524	22	7	0	0	1	0	
ENSMUST00000020444.15_intron_1_0_chr10_120228204_f	685	3001	228.2572476	590	1608	366.9154229	ENSMUSG00000020224	ENSMUST00000020444.15	1	chr10	120227069	120232582	5513	plus	120228202	120231203	3001	10	0	1	0	1	NA	NA	10	1	1	0.090909091	0	0	
ENSMUST00000020501.14_intron_1_0_chr10_77609941_f	691	4041	170.9972779	63	199	316.5829146	ENSMUSG00000020265	ENSMUST00000020501.14	1	chr10	77606096	77618331	12235	plus	77609939	77613980	4041	13	0	4	0	1	NA	NA	13	4	0	0	1	0	
ENSMUST00000020504.5_intron_1_0_chr11_54869953_f	38	238	159.6638655	164	416	394.2307692	ENSMUSG00000020267	ENSMUST00000020504.5	1	chr11	54866382	54870501	4119	plus	54869951	54870189	238	8	4	4	0	0.666666667	NA	NA	12	4	0	0	1	0	
ENSMUST00000020579.8_intron_10_0_chr11_40715944_r	2133	5697	374.4075829	81	174	465.5172414	ENSMUSG00000020330	ENSMUST00000020579.8	6	chr11	40733422	40701394	32028	minus	40721639	40715942	5697	19	1	14	0	0.95	1	0.074000581	20	14	2	0.095238095	0	0	
ENSMUST00000020579.8_intron_11_0_chr11_40721740_r	31	92	336.9565217	151	186	811.827957	ENSMUSG00000020330	ENSMUST00000020579.8	5	chr11	40733422	40701394	32028	minus	40721830	40721738	92	24	6	10	6	0.8	0.625	-0.35614381	30	16	1	0.04	0	0	
ENSMUST00000020579.8_intron_12_0_chr11_40721917_r	565	1483	380.9844909	170	274	620.4379562	ENSMUSG00000020330	ENSMUST00000020579.8	4	chr11	40733422	40701394	32028	minus	40723398	40721915	1483	26	6	14	2	0.8125	0.875	0.106915204	32	16	4	0.133333333	0	0	
ENSMUST00000020579.8_intron_13_0_chr11_40723587_r	359	1288	278.7267081	121	235	514.893617	ENSMUSG00000020330	ENSMUST00000020579.8	3	chr11	40733422	40701394	32028	minus	40724873	40723585	1288	39	6	15	0	0.866666667	1	0.206450877	45	15	1	0.025	0	0	
ENSMUST00000020579.8_intron_14_0_chr11_40724921_r	943	3508	268.8141391	47	126	373.015873	ENSMUSG00000020330	ENSMUST00000020579.8	2	chr11	40733422	40701394	32028	minus	40728427	40724919	3508	39	2	16	0	0.951219512	1	0.072149786	41	16	2	0.048780488	0	0	
ENSMUST00000020579.8_intron_15_0_chr11_40728507_r	186	617	301.458671	42	177	237.2881356	ENSMUSG00000020330	ENSMUST00000020579.8	1	chr11	40733422	40701394	32028	minus	40729122	40728505	617	45	0	23	0	1	1	0	45	23	0	0	1	0	
ENSMUST00000020579.8_intron_6_0_chr11_40710277_r	968	3703	261.4096678	352	582	604.8109966	ENSMUSG00000020330	ENSMUST00000020579.8	10	chr11	40733422	40701394	32028	minus	40713978	40710275	3703	11	0	6	0	1	1	0	11	6	3	0.214285714	0	0	
ENSMUST00000020579.8_intron_7_0_chr11_40714193_r	116	520	223.0769231	207	362	571.8232044	ENSMUSG00000020330	ENSMUST00000020579.8	9	chr11	40733422	40701394	32028	minus	40714711	40714191	520	17	0	10	0	1	1	0	17	10	1	0.055555556	0	0	
ENSMUST00000020579.8_intron_8_0_chr11_40714860_r	67	383	174.9347258	116	323	359.1331269	ENSMUSG00000020330	ENSMUST00000020579.8	8	chr11	40733422	40701394	32028	minus	40715241	40714858	383	18	2	11	0	0.9	1	0.152003093	20	11	1	0.052631579	0	0	
ENSMUST00000020579.8_intron_9_0_chr11_40715417_r	83	454	182.8193833	45	249	180.7228916	ENSMUSG00000020330	ENSMUST00000020579.8	7	chr11	40733422	40701394	32028	minus	40715869	40715415	454	18	2	14	0	0.9	1	0.152003093	20	14	1	0.052631579	0	0	
ENSMUST00000020637.8_intron_0_0_chr11_50296336_r	394	724	544.198895	895	1947	459.6815614	ENSMUSG00000020368	ENSMUST00000020637.8	13	chr11	50325673	50294466	31207	minus	50297058	50296334	724	7	7	7	1	0.5	0.875	0.807354922	14	8	2	0.222222222	0	0	
ENSMUST00000020637.8_intron_1_0_chr11_50297138_r	60	138	434.7826087	304	199	1527.638191	ENSMUSG00000020368	ENSMUST00000020637.8	12	chr11	50325673	50294466	31207	minus	50297274	50297136	138	8	7	9	2	0.533333333	0.818181818	0.617383979	15	11	1	0.111111111	0	0	
ENSMUST00000020637.8_intron_10_0_chr11_50308930_r	380	1444	263.1578947	108	199	542.7135678	ENSMUSG00000020368	ENSMUST00000020637.8	3	chr11	50325673	50294466	31207	minus	50310372	50308928	1444	18	1	4	0	0.947368421	NA	NA	19	4	1	0.052631579	0	0	
ENSMUST00000020637.8_intron_11_0_chr11_50310431_r	107	365	293.1506849	67	131	511.4503817	ENSMUSG00000020368	ENSMUST00000020637.8	2	chr11	50325673	50294466	31207	minus	50310794	50310429	365	18	2	6	0	0.9	1	0.152003093	20	6	0	0	1	0	
ENSMUST00000020637.8_intron_12_0_chr11_50310868_r	217	738	294.0379404	116	253	458.4980237	ENSMUSG00000020368	ENSMUST00000020637.8	1	chr11	50325673	50294466	31207	minus	50311604	50310866	738	18	0	7	0	1	1	0	18	7	0	0	1	0	
ENSMUST00000020637.8_intron_2_0_chr11_50297395_r	386	724	533.1491713	417	239	1744.769874	ENSMUSG00000020368	ENSMUST00000020637.8	11	chr11	50325673	50294466	31207	minus	50298117	50297393	724	9	4	9	0	0.692307692	1	0.530514717	13	9	1	0.1	0	0	
ENSMUST00000020637.8_intron_3_0_chr11_50298237_r	289	894	323.2662192	327	334	979.0419162	ENSMUSG00000020368	ENSMUST00000020637.8	10	chr11	50325673	50294466	31207	minus	50299129	50298235	894	9	2	7	1	0.818181818	0.875	0.09686154	11	8	1	0.1	0	0	
ENSMUST00000020637.8_intron_4_0_chr11_50299345_r	671	1555	431.511254	224	371	603.7735849	ENSMUSG00000020368	ENSMUST00000020637.8	9	chr11	50325673	50294466	31207	minus	50300898	50299343	1555	9	2	8	3	0.818181818	0.727272727	-0.169925001	11	11	4	0.307692308	0	0	
ENSMUST00000020637.8_intron_5_0_chr11_50301055_r	275	705	390.070922	129	269	479.5539033	ENSMUSG00000020368	ENSMUST00000020637.8	8	chr11	50325673	50294466	31207	minus	50301758	50301053	705	16	3	9	2	0.842105263	0.818181818	-0.041579103	19	11	0	0	1	0	
ENSMUST00000020637.8_intron_6_0_chr11_50301872_r	745	2456	303.3387622	120	302	397.3509934	ENSMUSG00000020368	ENSMUST00000020637.8	7	chr11	50325673	50294466	31207	minus	50304326	50301870	2456	14	3	10	1	0.823529412	0.909090909	0.142604395	17	11	4	0.222222222	0	0	
ENSMUST00000020637.8_intron_7_0_chr11_50304516_r	968	2956	327.4695535	180	381	472.4409449	ENSMUSG00000020368	ENSMUST00000020637.8	6	chr11	50325673	50294466	31207	minus	50307470	50304514	2956	19	0	10	0	1	1	0	19	10	2	0.095238095	0	0	
ENSMUST00000020637.8_intron_8_0_chr11_50307663_r	167	649	257.3189522	151	273	553.1135531	ENSMUSG00000020368	ENSMUST00000020637.8	5	chr11	50325673	50294466	31207	minus	50308310	50307661	649	19	5	5	0	0.791666667	1	0.337034987	24	5	0	0	1	0	
ENSMUST00000020637.8_intron_9_0_chr11_50308392_r	195	398	489.9497487	116	222	522.5225225	ENSMUSG00000020368	ENSMUST00000020637.8	4	chr11	50325673	50294466	31207	minus	50308788	50308390	398	19	2	4	0	0.904761905	NA	NA	21	4	0	0	1	0	
ENSMUST00000020640.7_intron_1_0_chr11_48801835_f	1496	440	3400	1018	318	3201.257862	ENSMUSG00000020372	ENSMUST00000020640.7	1	chr11	48800359	48806434	6075	plus	48801833	48802273	440	88	21	11	15	0.80733945	0.423076923	-0.932255394	109	26	10	0.102040816	0	0	
ENSMUST00000020640.7_intron_2_0_chr11_48802421_f	2573	985	2612.182741	943	242	3896.694215	ENSMUSG00000020372	ENSMUST00000020640.7	2	chr11	48800359	48806434	6075	plus	48802419	48803404	985	101	11	17	11	0.901785714	0.607142857	-0.570748641	112	28	0	0	1	0	
ENSMUST00000020640.7_intron_3_0_chr11_48803500_f	466	360	1294.444444	360	205	1756.097561	ENSMUSG00000020372	ENSMUST00000020640.7	3	chr11	48800359	48806434	6075	plus	48803498	48803858	360	108	9	21	4	0.923076923	0.84	-0.136061549	117	25	0	0	1	0	
ENSMUST00000020640.7_intron_4_0_chr11_48803969_f	251	189	1328.042328	210	250	840	ENSMUSG00000020372	ENSMUST00000020640.7	4	chr11	48800359	48806434	6075	plus	48803967	48804156	189	106	9	19	0	0.92173913	1	0.117569597	115	19	2	0.018518519	0	0	
ENSMUST00000020640.7_intron_5_0_chr11_48804297_f	1409	1250	1127.2	294	250	1176	ENSMUSG00000020372	ENSMUST00000020640.7	5	chr11	48800359	48806434	6075	plus	48804295	48805545	1250	99	1	12	1	0.99	0.923076923	-0.100977648	100	13	5	0.048076923	0	0	
ENSMUST00000020640.7_intron_6_0_chr11_48805656_f	384	326	1177.91411	1023	564	1813.829787	ENSMUSG00000020372	ENSMUST00000020640.7	6	chr11	48800359	48806434	6075	plus	48805654	48805980	326	89	2	7	2	0.978021978	0.777777778	-0.33050887	91	9	6	0.063157895	0	0	
ENSMUST00000020653.5_intron_1_0_chr11_51777562_f	244	2129	114.6077971	31	193	160.6217617	ENSMUSG00000020386	ENSMUST00000020653.5	1	chr11	51763686	51791925	28239	plus	51777560	51779689	2129	15	1	7	0	0.9375	1	0.093109404	16	7	0	0	1	0	
ENSMUST00000020653.5_intron_2_0_chr11_51779809_f	475	2965	160.2023609	21	184	114.1304348	ENSMUSG00000020386	ENSMUST00000020653.5	2	chr11	51763686	51791925	28239	plus	51779807	51782772	2965	12	0	6	1	1	0.857142857	-0.222392421	12	7	1	0.076923077	0	0	
ENSMUST00000020653.5_intron_3_0_chr11_51782838_f	622	5314	117.0493037	27	168	160.7142857	ENSMUSG00000020386	ENSMUST00000020653.5	3	chr11	51763686	51791925	28239	plus	51782836	51788150	5314	11	0	5	0	1	1	0	11	5	1	0.083333333	0	0	
ENSMUST00000020653.5_intron_4_0_chr11_51788254_f	291	945	307.9365079	64	234	273.5042735	ENSMUSG00000020386	ENSMUST00000020653.5	4	chr11	51763686	51791925	28239	plus	51788252	51789197	945	11	0	3	0	1	NA	NA	11	3	0	0	1	0	
ENSMUST00000020653.5_intron_5_0_chr11_51789329_f	192	2000	96	85	729	116.5980796	ENSMUSG00000020386	ENSMUST00000020653.5	5	chr11	51763686	51791925	28239	plus	51789327	51791327	2000	11	0	2	0	1	NA	NA	11	2	0	0	1	0	
ENSMUST00000020687.14_intron_0_0_chr11_43420409_r	172	700	245.7142857	49	316	155.0632911	ENSMUSG00000020415	ENSMUST00000020687.14	4	chr11	43426251	43420249	6002	minus	43421107	43420407	700	14	0	1	0	1	NA	NA	14	1	1	0.066666667	0	0	
ENSMUST00000020687.14_intron_1_0_chr11_43421266_r	321	1629	197.053407	70	251	278.8844622	ENSMUSG00000020415	ENSMUST00000020687.14	3	chr11	43426251	43420249	6002	minus	43422893	43421264	1629	27	0	4	0	1	NA	NA	27	4	7	0.205882353	0	0	
ENSMUST00000020687.14_intron_2_0_chr11_43422987_r	462	1734	266.4359862	162	271	597.7859779	ENSMUSG00000020415	ENSMUST00000020687.14	2	chr11	43426251	43420249	6002	minus	43424719	43422985	1734	41	4	6	3	0.911111111	0.666666667	-0.450661409	45	9	5	0.108695652	0	0	
ENSMUST00000020705.4_intron_1_0_chr11_3968343_f	150	1092	137.3626374	37	232	159.4827586	ENSMUSG00000020430	ENSMUST00000020705.4	1	chr11	3963974	3980004	16030	plus	3968341	3969433	1092	19	0	10	0	1	1	0	19	10	0	0	1	0	
ENSMUST00000020705.4_intron_2_0_chr11_3969587_f	545	1040	524.0384615	72	262	274.8091603	ENSMUSG00000020430	ENSMUST00000020705.4	2	chr11	3963974	3980004	16030	plus	3969585	3970625	1040	16	1	8	2	0.941176471	0.8	-0.234465254	17	10	0	0	1	0	
ENSMUST00000020705.4_intron_3_0_chr11_3970735_f	1224	2464	496.7532468	113	280	403.5714286	ENSMUSG00000020430	ENSMUST00000020705.4	3	chr11	3963974	3980004	16030	plus	3970733	3973197	2464	9	2	5	0	0.818181818	1	0.289506618	11	5	3	0.25	0	0	
ENSMUST00000020705.4_intron_4_0_chr11_3973369_f	30	82	365.8536585	89	260	342.3076923	ENSMUSG00000020430	ENSMUST00000020705.4	4	chr11	3963974	3980004	16030	plus	3973367	3973449	82	9	2	3	0	0.818181818	NA	NA	11	3	0	0	1	0	
ENSMUST00000020705.4_intron_5_0_chr11_3973539_f	683	1992	342.8714859	65	205	317.0731707	ENSMUSG00000020430	ENSMUST00000020705.4	5	chr11	3963974	3980004	16030	plus	3973537	3975529	1992	10	0	3	0	1	NA	NA	10	3	0	0	1	0	
ENSMUST00000020705.4_intron_6_0_chr11_3975646_f	21	96	218.75	54	190	284.2105263	ENSMUSG00000020430	ENSMUST00000020705.4	6	chr11	3963974	3980004	16030	plus	3975644	3975740	96	8	2	3	0	0.8	NA	NA	10	3	0	0	1	0	
ENSMUST00000020705.4_intron_8_0_chr11_3976122_f	41	168	244.047619	36	216	166.6666667	ENSMUSG00000020430	ENSMUST00000020705.4	8	chr11	3963974	3980004	16030	plus	3976120	3976288	168	9	1	3	0	0.9	NA	NA	10	3	0	0	1	0	
ENSMUST00000020721.14_intron_0_0_chr11_3517828_r	12565	2926	4294.258373	1083	468	2314.102564	ENSMUSG00000020439	ENSMUST00000020721.14	9	chr11	3539292	3517522	21770	minus	3520752	3517826	2926	25	1	11	2	0.961538462	0.846153846	-0.184424572	26	13	1	0.038461538	0	0	
ENSMUST00000020721.14_intron_1_0_chr11_3520917_r	2045	902	2267.184035	720	315	2285.714286	ENSMUSG00000020439	ENSMUST00000020721.14	8	chr11	3539292	3517522	21770	minus	3521817	3520915	902	32	0	16	0	1	1	0	32	16	2	0.058823529	0	0	
ENSMUST00000020721.14_intron_2_0_chr11_3521969_r	1646	494	3331.983806	639	268	2384.328358	ENSMUSG00000020439	ENSMUST00000020721.14	7	chr11	3539292	3517522	21770	minus	3522461	3521967	494	40	9	21	0	0.816326531	1	0.292781749	49	21	1	0.024390244	0	0	
ENSMUST00000020721.14_intron_3_0_chr11_3522579_r	665	198	3358.585859	1041	290	3589.655172	ENSMUSG00000020439	ENSMUST00000020721.14	6	chr11	3539292	3517522	21770	minus	3522775	3522577	198	35	15	12	7	0.7	0.631578947	-0.14839184	50	19	2	0.054054054	0	0	
ENSMUST00000020741.11_intron_4_0_chr11_3256713_r	389	2595	149.9036609	70	238	294.1176471	ENSMUSG00000020457	ENSMUST00000020741.11	3	chr11	3266393	3249906	16487	minus	3259306	3256711	2595	9	1	7	0	0.9	1	0.152003093	10	7	0	0	1	0	
ENSMUST00000020822.11_intron_1_0_chr11_58109767_f	228	1495	152.5083612	62	403	153.8461538	ENSMUSG00000020515	ENSMUST00000020822.11	1	chr11	58104152	58118594	14442	plus	58109765	58111260	1495	13	1	7	2	0.928571429	0.777777778	-0.255654876	14	9	1	0.071428571	0	0	
ENSMUST00000020822.11_intron_2_0_chr11_58111454_f	246	1600	153.75	124	354	350.2824859	ENSMUSG00000020515	ENSMUST00000020822.11	2	chr11	58104152	58118594	14442	plus	58111452	58113052	1600	13	2	8	1	0.866666667	0.888888889	0.036525875	15	9	0	0	1	0	
ENSMUST00000020822.11_intron_3_0_chr11_58113214_f	79	738	107.0460705	101	305	331.147541	ENSMUSG00000020515	ENSMUST00000020822.11	3	chr11	58104152	58118594	14442	plus	58113212	58113950	738	12	0	6	0	1	1	0	12	6	0	0	1	0	
ENSMUST00000020822.11_intron_4_0_chr11_58114095_f	150	1172	127.9863481	58	254	228.3464567	ENSMUSG00000020515	ENSMUST00000020822.11	4	chr11	58104152	58118594	14442	plus	58114093	58115265	1172	9	1	5	0	0.9	1	0.152003093	10	5	2	0.181818182	0	0	
ENSMUST00000020822.11_intron_5_0_chr11_58115376_f	411	2065	199.031477	332	1265	262.4505929	ENSMUSG00000020515	ENSMUST00000020822.11	5	chr11	58104152	58118594	14442	plus	58115374	58117439	2065	8	2	0	1	0.8	NA	NA	10	1	0	0	1	0	
ENSMUST00000020831.12_intron_10_0_chr11_57513335_r	29	303	95.70957096	10	191	52.35602094	ENSMUSG00000020523	ENSMUST00000020831.12	2	chr11	57518617	57482992	35625	minus	57513636	57513333	303	11	2	7	0	0.846153846	1	0.2410081	13	7	0	0	1	0	
ENSMUST00000020831.12_intron_11_0_chr11_57513736_r	26	361	72.02216066	40	292	136.9863014	ENSMUSG00000020523	ENSMUST00000020831.12	1	chr11	57518617	57482992	35625	minus	57514095	57513734	361	14	2	7	2	0.875	0.777777778	-0.169925001	16	9	0	0	1	0	
ENSMUST00000020831.12_intron_7_0_chr11_57506996_r	49	499	98.19639279	36	292	123.2876712	ENSMUSG00000020523	ENSMUST00000020831.12	5	chr11	57518617	57482992	35625	minus	57507493	57506994	499	8	2	6	0	0.8	1	0.321928095	10	6	1	0.111111111	0	0	
ENSMUST00000020831.12_intron_8_0_chr11_57507628_r	152	1752	86.75799087	20	222	90.09009009	ENSMUSG00000020523	ENSMUST00000020831.12	4	chr11	57518617	57482992	35625	minus	57509378	57507626	1752	12	0	8	0	1	1	0	12	8	1	0.076923077	0	0	
ENSMUST00000020831.12_intron_9_0_chr11_57509467_r	359	3777	95.04898067	13	180	72.22222222	ENSMUSG00000020523	ENSMUST00000020831.12	3	chr11	57518617	57482992	35625	minus	57513242	57509465	3777	11	0	7	0	1	1	0	11	7	1	0.083333333	0	0	
ENSMUST00000020849.8_intron_13_0_chr11_90683314_r	54	1750	30.85714286	19	162	117.2839506	ENSMUSG00000020541	ENSMUST00000020849.8	1	chr11	90687607	90643464	44143	minus	90685062	90683312	1750	8	2	9	2	0.8	0.818181818	0.032421478	10	11	0	0	1	0	
ENSMUST00000021049.8_intron_1_0_chr11_106256920_f	619	3935	157.3062262	37	140	264.2857143	ENSMUSG00000020708	ENSMUST00000021049.8	1	chr11	106256153	106263120	6967	plus	106256918	106260853	3935	15	0	9	0	1	1	0	15	9	0	0	1	0	
ENSMUST00000021049.8_intron_2_0_chr11_106260923_f	56	264	212.1212121	59	166	355.4216867	ENSMUSG00000020708	ENSMUST00000021049.8	2	chr11	106256153	106263120	6967	plus	106260921	106261185	264	15	0	9	2	1	0.818181818	-0.289506617	15	11	0	0	1	0	
ENSMUST00000021049.8_intron_3_0_chr11_106261283_f	25	142	176.056338	99	384	257.8125	ENSMUSG00000020708	ENSMUST00000021049.8	3	chr11	106256153	106263120	6967	plus	106261281	106261423	142	12	0	12	0	1	1	0	12	12	0	0	1	0	
ENSMUST00000021049.8_intron_4_0_chr11_106261711_f	28	197	142.1319797	84	413	203.3898305	ENSMUSG00000020708	ENSMUST00000021049.8	4	chr11	106256153	106263120	6967	plus	106261709	106261906	197	9	2	9	2	0.818181818	0.818181818	3.21E-10	11	11	1	0.1	0	0	
ENSMUST00000021049.8_intron_5_0_chr11_106262033_f	37	87	425.2873563	70	316	221.5189873	ENSMUSG00000020708	ENSMUST00000021049.8	5	chr11	106256153	106263120	6967	plus	106262031	106262118	87	8	2	7	4	0.8	0.636363636	-0.330148602	10	11	0	0	1	0	
ENSMUST00000021083.6_intron_1_0_chr11_115500685_r	348	1322	263.2375189	81	115	704.3478261	ENSMUSG00000020737	ENSMUST00000021083.6	2	chr11	115514387	115497352	17035	minus	115502005	115500683	1322	9	4	2	5	0.692307692	0.285714286	-1.276840205	13	7	4	0.307692308	0	0	
ENSMUST00000021083.6_intron_2_0_chr11_115502103_r	215	931	230.9344791	171	239	715.4811715	ENSMUSG00000020737	ENSMUST00000021083.6	1	chr11	115514387	115497352	17035	minus	115503032	115502101	931	19	0	10	0	1	1	0	19	10	1	0.05	0	0	
ENSMUST00000021085.10_intron_1_0_chr11_115565248_f	226	1355	166.7896679	78	255	305.8823529	ENSMUSG00000020739	ENSMUST00000021085.10	1	chr11	115564433	115583985	19552	plus	115565246	115566601	1355	19	1	15	1	0.95	0.9375	-0.019108823	20	16	0	0	1	0	
